Timestamp,language_select,city,vienna_district,vienna_street,graz_district,graz_street,country,city_other,zip_other,other_street,freq_work,freq_services,freq_leisure,freq_oth,duration_work_walk,duration_work_pt,duration_work_ice,duration_work_ev,duration_work_taxi,duration_work_carsh,duration_work_motor,duration_work_bike,duration_work_ebike,duration_work_bikesh,duration_work_scooter,duration_work_scootersh,duration_services_walk,duration_services_pt,duration_services_ice,duration_services_ev,duration_services_taxi,duration_services_carsh,duration_services_motor,duration_services_bike,duration_services_ebike,duration_services_bikesh,duration_services_scooter,duration_services_scootersh,duration_leisure_walk,duration_leisure_pt,duration_leisure_ice,duration_leisure_ev,duration_leisure_taxi,duration_leisure_carsh,duration_leisure_motor,duration_leisure_bike,duration_leisure_ebike,duration_leisure_bikesh,duration_leisure_scooter,duration_leisure_scootersh,freq_activemob,prevent_distance,prevent_safety,prevent_time,prevent_weather,prevent_physical,prevent_inconvenience,prevent_knowledge,prevent_amenities,prevent_pollution,prevent_other,improve_calming,improve_safety,improve_protectedbl,improve_pedestrianz,improve_sidewalk,improve_connection,improve_parking,improve_sercvices,improve_green,improve_amenities,improve_shared,improve_water,improve_air,improve_info,improve_other,switch_improve,priority_green,priority_safety,priority_scenic,priority_distance,priority_time,priority_amenities,outcome_health,outcome_environment,outcome_cost,outcome_comforttime,outcome_wellbeing,outcome_social,outcome_congestion,outcome_other,state_district,state_city,switch_improve_freq,kn_env_climate,kn_env_action,kn_subj_car,kn_actm_air,kn_actm_health,aw_env_climate,aw_env_future,aw_subj_ecotrans,aw_subj_transmode,kn_subj_exercise,kn_health_air,kn_health_warnings,pn_eco_climate,pn_eco_nature,pn_eco_protect,pn_health_activity,pn_health_lifestlye,pn_health_wellbeing,pn_general_social,pn_general_urbanenv,sn_peers,sn_community,sn_friends,sn_colleagues,sn_neighbors,sn_city,pn_time_traffic,pbc_shared,pbc_info,pbc_safety,pbc_affordable,pbc_prioritization,pbc_community,pbc_green,pbc_air,gender,age,education,household,employment,income
13-06-25 21:09,2,2,,,8,,,,,,5.5,3.5,3.5,,5,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,5,0,0,0,0,0,52,0,0,0,0,8.5,,,,,,,,,,,3,3,5,3,3,5,3,3,4,4,2,2,2,2,,,3,4,3,5,5,3,5,5,4,5,5,3,3,,3,3,5,5,4,4,5,4,4,5,5,3,5,2,5,4,4,4,5,5,5,4,4,3,3,3,3,4,2,5,1,4,4,1,4,1,2,1,0,50,4,,2,7000
13-06-25 22:12,2,2,,,8,,,,,,5.5,1.5,1.5,,5,0,33,0,0,0,0,70,70,70,70,70,15,5,0,0,0,0,0,33,0,0,0,0,15,0,0,0,0,0,0,33,0,0,0,0,3.5,5,4,4,4,2,1,1,1,1,,5,3,5,5,5,5,1,5,5,2,5,1,5,2,,5,,,,,,,,,,,,,,,,,,5,5,4,5,5,3,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,4,2,2,3,2,5,2,2,3,5,5,5,5,5,0,40,4,,1,2400
13-06-25 23:00,2,2,,,8,,,,,,0,1.5,1.5,,15,15,15,5,5,5,5,5,5,5,5,5,15,15,15,5,5,5,5,5,5,5,5,5,15,15,70,5,15,5,5,5,5,5,5,5,1.5,1,1,1,1,4,4,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,2,2,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,0,75,2,,5,2400
13-06-25 23:20,2,2,,,8,,,,,,5.5,1.5,3.5,,33,15,0,0,0,0,0,15,0,0,0,0,33,33,0,0,5,0,0,33,0,0,0,0,52,33,0,0,15,0,0,33,0,0,0,0,5.5,,,,,,,,,,,5,3,5,5,4,4,5,4,3,3,2,2,3,4,,,3,5,4,3,4,1,5,5,2,3,5,4,4,,4,4,3,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,3,5,2,2,3,1,1,1,4,1,1,1,1,1,1,1,1,1,50,2,,1,4500
14-06-25 0:52,2,2,,,8,,,,,,1.5,5.5,3.5,,5,15,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,3.5,4,3,4,4,4,4,2,2,1,,2,2,4,2,3,2,1,3,5,3,3,4,3,3,,4,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,2,3,3,3,3,3,5,3,0,60,4,,5,3500
14-06-25 6:18,2,2,,,8,,,,,,0,1.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,1,2,1,3,3,1,1,2,3,2,2,4,3,3,,,2,4,3,3,4,3,5,1,1,2,5,1,2,,4,4,1,3,2,1,2,3,1,2,2,2,4,2,3,1,2,2,5,4,4,2,2,2,2,3,4,4,3,4,1,1,1,1,1,1,1,1,1,75,2,,5,5500
14-06-25 9:41,2,2,,,8,,,,,,5.5,5.5,3.5,,33,15,0,0,0,33,0,15,0,0,0,0,70,33,0,0,0,0,0,70,0,0,0,0,70,33,33,0,0,0,0,70,0,0,0,0,8.5,,,,,,,,,,,3,3,4,3,3,4,3,3,4,4,3,3,4,3,,,3,3,2,5,5,3,5,5,3,3,5,4,5,,4,4,,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,4,5,4,4,3,1,1,1,5,2,2,3,1,4,2,2,2,1,50,5,,1,99
14-06-25 23:20,2,2,,,16,,,,,,0,1.5,1.5,,15,15,70,0,0,0,0,0,0,0,0,0,52,5,70,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,0,0,0,0,0,0,3.5,4,3,5,5,5,5,4,4,5,,3,3,3,3,3,1,1,1,2,3,3,3,3,3,,5,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,60,2,,5,2400
16-06-25 10:18,1,1,14,,,,,,,,3.5,1.5,1.5,,5,52,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,4,3,4,4,3,3,4,3,4,3,3,3,4,3,,,4,2,3,4,4,3,4,4,3,4,4,3,2,,5,5,3,5,5,5,5,5,4,4,4,4,5,4,4,4,4,4,5,5,5,3,4,3,3,3,2,2,2,3,2,4,4,3,4,2,3,3,0,40,4,2,1,3500
17-06-25 13:19,1,3,,,,,,,,,0,0,1.5,,52,52,0,0,52,52,0,0,0,0,0,0,33,5,0,0,33,33,0,0,33,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,1.5,3,3,3,3,3,5,3,3,5,,4,4,4,4,4,4,4,4,4,4,5,5,5,5,,5,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,50,5,1,1,10000
18-06-25 14:27,1,1,5,,,,,,,,5.5,1.5,1.5,,33,33,0,0,15,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,15,0,0,0,0,0,0,5.5,,,,,,,,,,,5,5,4,5,4,3,4,5,4,4,3,4,4,4,,,4,5,4,4,4,5,4,4,4,5,5,3,5,,4,4,5,5,5,5,5,5,4,5,4,4,5,2,4,5,4,4,5,4,5,3,4,4,4,4,4,3,4,4,4,5,4,4,4,3,4,4,0,50,5,1,1,10000
23-06-25 8:52,2,1,16,,,,,,,,8.5,8.5,8.5,,5,0,0,0,0,0,0,70,0,0,0,0,15,5,0,0,0,0,0,70,0,0,0,0,5,5,0,0,0,0,0,70,0,0,0,0,8.5,,,,,,,,,,,3,2,5,5,3,5,4,4,4,3,2,4,4,2,,,2,3,1,5,5,1,4,4,2,3,5,1,2,,2,3,5,5,5,4,4,5,4,5,4,5,5,4,5,4,3,4,5,5,5,1,4,1,4,2,2,1,1,5,1,3,3,3,4,2,2,2,1,40,5,,1,3500
27-06-25 11:56,2,1,3,,,,,,,,0,3.5,1.5,,5,33,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,52,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,5,5,4,2,4,5,4,3,2,3,5,4,,,2,3,2,3,3,2,5,5,3,4,5,2,4,,4,4,4,5,5,5,5,5,4,5,4,4,5,3,5,5,5,5,5,5,5,4,5,2,2,3,3,3,3,5,1,1,4,5,5,1,2,4,0,67,4,,5,3500
27-06-25 11:58,2,1,15,,,,,,,,5.5,5.5,3.5,,0,33,0,0,0,0,0,33,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,33,33,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,5,4,3,4,4,4,5,3,4,5,3,2,2,2,,,2,5,4,5,5,4,5,4,3,4,5,3,4,,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,2,3,5,1,2,4,2,4,3,3,3,0,30,4,,1,3500
27-06-25 12:01,2,1,13,,,,,,,,3.5,3.5,3.5,,5,15,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,3,3,3,,,5,5,5,3,3,4,5,5,5,3,5,5,5,,3,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,4,5,3,5,3,1,50,4,,1,2400
27-06-25 12:04,2,1,9,,,,,,,,8.5,3.5,5.5,,5,33,33,0,0,0,0,33,0,0,0,0,15,15,33,0,0,0,0,15,0,0,0,0,33,33,33,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,4,4,5,4,5,5,5,4,4,3,2,2,2,2,,,4,3,3,3,5,3,4,4,3,5,4,3,4,,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,5,3,3,4,2,2,2,5,2,4,2,5,5,2,2,2,1,50,4,,1,10000
27-06-25 12:13,2,1,22,,,,,,,,5.5,1.5,1.5,,5,33,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1.5,5,1,4,2,1,4,1,1,2,,1,1,2,3,2,4,3,4,3,1,2,1,3,1,,2,,,,,,,,,,,,,,,,,,5,3,3,4,3,2,4,5,5,5,4,4,5,4,4,4,4,4,3,4,3,2,2,2,2,2,3,1,1,1,1,3,2,1,1,0,50,2,,1,5500
27-06-25 12:16,2,1,22,,,,,,,,1.5,3.5,1.5,,5,15,15,0,0,0,0,0,0,0,0,0,15,15,52,0,0,0,0,0,0,0,0,0,15,33,52,0,15,0,0,0,0,0,0,0,1.5,5,4,4,5,3,5,3,3,3,,1,2,1,1,1,1,1,5,3,2,1,1,1,1,,3,,,,,,,,,,,,,,,,,,4,3,3,2,2,3,3,2,3,4,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,0,50,4,,1,99
27-06-25 12:17,2,1,3,,,,,,,,3.5,5.5,5.5,,70,52,0,0,0,0,0,33,33,33,0,0,5,5,0,0,0,0,0,5,5,0,0,0,5,5,0,0,0,0,0,5,5,5,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,4,4,3,5,5,5,5,5,5,5,,3,3,5,5,5,5,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,4,5,5,1,30,4,,2,3500
27-06-25 12:19,2,1,16,,,,,,,,1.5,8.5,5.5,,33,33,52,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,70,33,33,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,2,4,3,2,5,2,2,3,4,3,3,3,4,3,,,4,5,3,4,4,4,5,4,3,2,4,2,2,,4,4,3,4,4,3,3,3,2,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,60,4,,2,99
27-06-25 12:22,2,1,22,,,,,,,,1.5,3.5,3.5,,15,33,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,3.5,4,4,3,3,2,2,2,1,2,,5,5,5,5,5,4,5,4,5,4,4,4,5,4,,5,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,1,4,4,4,5,3,5,5,5,5,0,60,4,,5,2400
27-06-25 12:26,2,1,18,,,,,,,,5.5,3.5,5.5,,0,33,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,33,0,0,0,0,70,15,0,0,0,0,0,70,0,0,0,0,8.5,,,,,,,,,,,5,4,5,5,5,5,5,3,4,4,3,3,4,3,,,4,4,4,3,3,1,4,5,3,4,5,2,4,,4,4,5,5,5,5,5,3,4,5,3,4,4,4,4,4,3,4,3,4,3,2,4,3,2,2,2,2,2,3,2,2,4,2,4,2,4,4,0,60,5,,1,3500
27-06-25 12:30,2,1,16,,,,,,,,3.5,8.5,5.5,,0,33,0,0,0,0,0,15,15,0,0,0,5,15,0,0,0,0,0,5,5,0,0,0,15,33,70,0,0,0,0,33,33,0,0,0,5.5,,,,,,,,,,,4,3,5,5,3,3,3,3,5,3,2,1,5,3,,,5,5,5,5,3,3,5,5,1,5,5,3,4,,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,4,4,4,3,1,3,5,2,5,5,5,5,0,50,4,,1,5500
27-06-25 12:32,2,1,21,,,,,,,,5.5,1.5,1.5,,0,33,0,0,0,0,0,33,0,0,0,0,5,15,0,0,0,0,0,5,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,3,4,4,3,4,4,3,3,2,2,3,4,,,4,4,4,4,4,4,3,3,3,4,4,3,4,,4,4,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,3,4,2,4,3,0,50,4,,1,7000
27-06-25 12:38,2,1,11,,,,,,,,5.5,5.5,1.5,,0,33,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,1.5,5,2,5,5,3,4,1,1,1,,1,1,1,1,1,1,1,4,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,60,5,,1,7000
27-06-25 12:50,2,1,23,,,,,,,,3.5,1.5,3.5,,5,33,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,0,15,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,5,3,5,5,4,4,5,3,4,4,1,2,1,2,,,5,5,4,5,4,5,4,4,3,3,3,1,3,,1,2,5,5,5,5,5,5,4,5,3,3,4,5,5,4,3,5,4,5,4,1,5,1,1,1,1,1,1,3,1,1,5,4,5,1,4,1,1,40,4,,1,7000
27-06-25 12:57,2,1,13,,,,,,,,5.5,5.5,5.5,,70,33,0,0,0,0,0,70,0,0,0,0,5,15,15,0,0,0,0,0,5,0,0,0,5,33,33,0,0,0,0,0,0,0,0,0,3.5,5,4,4,2,1,3,3,1,1,,4,4,5,5,5,5,4,5,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,4,5,3,4,5,4,5,4,5,1,0,40,4,,1,5500
27-06-25 12:57,2,1,10,,,,,,,,1.5,1.5,1.5,,70,70,33,0,0,0,0,0,52,0,0,0,33,15,5,5,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1.5,5,4,5,5,2,4,1,3,1,,2,5,5,2,2,1,1,5,1,1,1,1,1,1,,5,,,,,,,,,,,,,,,,,,3,3,1,5,3,3,4,3,3,5,5,5,1,5,5,5,5,5,1,5,3,3,2,2,2,2,1,1,1,5,1,1,1,2,1,0,40,4,,1,5500
27-06-25 13:07,2,1,22,,,,,,,,1.5,1.5,1.5,,5,15,0,0,0,0,0,33,33,0,0,0,15,33,0,0,0,0,0,52,52,0,0,0,33,33,0,0,0,0,0,52,52,0,0,0,8.5,,,,,,,,,,,5,3,5,3,2,5,5,1,5,1,1,3,5,3,,,5,5,5,3,3,1,5,5,3,3,5,1,1,,4,4,5,5,5,5,5,5,1,5,3,1,5,3,5,1,3,3,4,4,3,1,5,1,1,3,1,1,1,5,1,1,5,5,5,3,5,5,1,67,4,,5,2400
27-06-25 13:09,2,1,10,,,,,,,,5.5,1.5,1.5,,15,33,5,5,5,5,5,5,5,5,5,5,33,15,5,5,5,5,5,5,5,5,5,5,33,15,15,5,5,5,5,5,5,5,5,5,8.5,,,,,,,,,,,3,4,5,2,3,2,3,3,5,3,2,3,5,3,,,4,5,3,2,2,2,5,5,5,2,4,2,3,,4,5,5,5,4,4,3,4,4,5,3,3,5,3,3,3,3,4,5,5,5,3,5,2,4,4,4,2,2,3,2,2,5,2,2,4,2,3,0,60,2,,1,99
27-06-25 13:28,2,1,22,,,,,,,,0,8.5,8.5,,0,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,33,33,0,0,0,0,0,52,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,4,3,4,5,3,3,4,4,,,4,5,4,3,3,4,5,5,3,1,4,3,4,,4,3,4,5,5,5,5,4,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,4,4,4,3,2,2,4,2,3,4,3,5,3,3,3,0,67,4,,5,2400
27-06-25 13:30,1,1,2,,,,,,,,5.5,3.5,3.5,,15,33,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,33,15,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,1,1,3,3,4,5,5,4,3,1,3,3,4,,,4,1,5,2,2,2,4,5,3,4,4,5,4,,5,4,,5,5,5,5,5,2,5,4,5,4,1,4,5,3,5,5,5,5,5,5,4,4,5,4,4,2,4,1,1,1,1,1,2,1,1,1,60,2,4,2,3500
27-06-25 13:36,2,1,10,,,,,,,,5.5,1.5,1.5,,33,15,0,0,0,0,0,15,0,0,0,0,5,15,0,0,0,0,0,15,0,0,0,0,15,70,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,5,5,4,4,5,4,3,4,3,3,4,5,3,,,2,5,2,4,4,3,3,5,2,4,5,4,5,,3,4,5,5,5,5,5,5,4,5,5,5,5,3,5,4,4,5,5,5,4,4,5,3,4,4,4,3,4,5,2,2,5,2,5,3,3,4,0,30,4,,1,4500
27-06-25 13:37,2,1,16,,,,,,,,5.5,5.5,5.5,,5,33,0,0,0,0,0,33,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,4,3,3,5,5,5,5,5,4,2,3,3,4,,,4,2,3,3,4,2,4,4,3,5,4,2,2,,3,3,5,5,5,5,5,5,4,5,3,4,5,4,4,4,4,4,4,5,5,4,5,3,3,4,4,3,3,4,4,4,4,4,5,4,5,4,1,40,4,,1,2400
27-06-25 13:47,2,1,4,,,,,,,,1.5,5.5,3.5,,5,33,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,5,3,4,5,5,4,4,4,5,4,4,3,5,4,,,2,2,2,3,3,2,5,5,3,2,4,4,5,,3,3,5,5,5,5,5,5,5,5,4,4,5,4,5,5,4,5,5,5,5,4,5,3,3,3,3,2,2,4,3,4,4,2,4,2,4,5,0,75,4,,2,3500
27-06-25 13:49,2,1,3,,,,,,,,5.5,3.5,3.5,,15,33,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,15,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,3,4,4,4,,,4,4,4,3,3,4,4,4,3,3,4,3,4,,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3,4,3,3,4,3,4,3,4,3,0,60,4,,1,2400
27-06-25 13:58,2,1,22,,,,,,,,5.5,1.5,3.5,,70,33,33,0,0,0,0,33,0,0,0,0,15,5,5,0,0,0,0,5,0,0,0,0,15,15,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,5,4,5,5,5,5,5,5,5,5,3,5,5,5,,,4,5,2,5,5,4,3,3,3,5,5,1,5,,3,4,,5,5,5,5,5,3,5,3,2,4,3,5,3,3,4,4,5,4,3,5,4,2,3,3,2,3,3,5,4,5,5,5,5,5,5,1,21,3,,6,
27-06-25 14:00,2,1,2,,,,,,,,5.5,3.5,3.5,,5,15,0,0,0,0,0,33,15,33,0,0,5,15,0,0,0,0,0,5,5,5,0,0,5,33,52,0,0,0,0,33,33,33,0,0,8.5,,,,,,,,,,,5,3,3,3,3,5,5,5,5,5,3,3,3,3,,,4,2,4,5,5,5,5,4,3,4,5,3,4,,4,3,2,5,5,5,4,3,3,5,5,4,5,2,3,3,3,3,5,5,5,4,5,5,4,3,5,3,3,4,1,1,1,1,5,1,3,1,0,60,4,,1,10000
27-06-25 14:21,2,1,22,,,,,,,,3.5,3.5,1.5,,5,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,2,4,4,4,4,4,3,5,5,2,2,1,2,2,,,4,3,4,5,5,3,4,4,4,3,4,1,1,,3,4,3,5,5,4,3,4,2,4,4,4,4,1,4,2,2,2,4,4,4,1,4,1,3,1,3,2,3,1,1,1,4,1,3,1,4,1,0,50,4,,1,7000
27-06-25 14:25,2,1,13,,,,,,,,3.5,5.5,3.5,,5,33,0,0,0,0,0,33,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,1.5,5,5,2,2,1,3,2,5,5,,5,4,5,5,5,5,3,5,5,5,3,4,5,4,,5,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,1,1,2,3,3,4,5,5,5,3,5,5,0,60,3,,1,2400
27-06-25 14:34,2,1,10,,,,,,,,0,1.5,1.5,,0,0,0,0,0,0,0,0,0,0,0,0,15,33,15,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,70,0,0,0,0,1.5,4,4,4,4,1,4,1,4,1,,4,4,4,3,4,4,3,4,3,4,3,5,3,3,,3,,,,,,,,,,,,,,,,,,5,4,3,4,3,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,1,60,3,,5,3500
27-06-25 16:17,2,1,11,,,,,,,,5.5,3.5,3.5,,33,70,15,0,0,0,0,0,0,0,0,0,52,15,5,0,0,0,0,0,0,0,0,0,52,33,70,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,2,3,4,4,5,3,2,4,4,4,2,2,3,3,,,4,4,3,5,4,4,4,5,3,3,4,3,3,,4,4,3,5,5,3,4,2,3,5,5,3,5,2,5,4,3,4,4,4,4,2,4,2,3,2,3,2,2,2,2,2,2,1,1,1,4,1,0,60,3,,1,99
27-06-25 16:34,2,1,5,,,,,,,,3.5,3.5,1.5,,0,33,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,4,4,4,4,3,4,4,4,4,4,3,3,4,3,,,3,4,3,4,4,3,4,5,4,3,4,3,4,,4,4,,5,5,5,5,4,5,5,4,5,4,3,4,3,4,4,4,4,4,3,4,3,2,3,2,2,1,4,3,3,4,4,4,3,3,3,1,67,2,,2,2400
27-06-25 16:46,2,1,15,,,,,,,,5.5,8.5,8.5,,52,15,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,33,33,70,70,70,70,70,70,70,70,70,70,8.5,,,,,,,,,,,5,4,5,4,5,5,4,1,4,4,1,1,1,2,,,1,1,1,2,2,1,4,4,1,2,5,3,1,,4,4,4,5,5,5,5,5,1,1,5,5,5,4,5,5,5,5,5,5,5,2,5,1,1,1,1,1,1,5,1,1,4,1,5,1,1,1,0,60,4,,1,2400
27-06-25 18:06,2,1,1,,,,,,,,5.5,1.5,1.5,,33,33,15,0,0,0,0,0,15,0,0,0,5,33,15,0,0,0,0,0,15,0,0,0,70,5,33,0,0,0,0,0,5,0,0,0,5.5,,,,,,,,,,,3,3,3,3,3,3,2,3,3,3,1,1,1,1,,,1,2,1,4,4,1,3,1,3,3,2,2,1,,3,4,1,4,4,4,4,3,2,2,1,1,2,1,3,1,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,0,67,3,,1,99
27-06-25 20:45,2,1,3,,,,,,,,1.5,8.5,3.5,,0,0,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,70,0,0,0,0,15,33,52,0,0,0,0,70,0,0,0,0,5.5,,,,,,,,,,,5,5,5,4,3,5,5,3,4,4,2,2,2,2,,,3,4,4,4,4,3,5,5,4,4,5,2,4,,3,3,5,5,5,5,5,4,4,4,4,4,5,3,2,5,4,5,5,5,5,3,4,3,3,2,2,1,2,4,2,2,4,2,4,2,3,3,0,60,3,,1,4500
27-06-25 20:49,2,1,23,,,,,,,,5.5,5.5,8.5,,5,15,0,0,0,0,0,33,0,0,0,0,33,5,0,0,0,0,0,15,0,0,0,0,5,15,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,2,5,5,5,5,5,2,5,4,1,1,5,4,,,4,5,4,3,4,2,2,3,1,4,4,3,2,,2,3,5,5,5,5,5,5,4,5,4,4,5,3,4,3,4,4,5,5,5,4,5,4,3,3,2,2,2,5,2,3,5,1,5,2,4,4,0,30,2,,1,3500
27-06-25 20:58,2,1,19,,,,,,,,5.5,1.5,3.5,,15,33,0,0,0,0,0,0,0,0,0,0,15,15,5,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,1,1,1,3,2,4,2,5,5,3,4,3,5,3,,,5,5,5,5,5,5,5,5,5,4,5,3,4,,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,3,4,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,0,60,2,,1,2400
27-06-25 21:21,2,1,21,,,,,,,,5.5,3.5,5.5,,15,33,0,0,0,0,0,33,0,0,0,0,5,15,0,15,0,0,0,33,0,0,0,0,5,15,0,52,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,2,2,5,4,4,5,5,4,5,5,3,3,4,3,,,4,5,2,5,5,4,5,4,3,4,5,4,3,,4,4,5,5,5,5,5,3,4,5,5,3,5,3,5,4,3,4,5,5,5,5,5,3,2,4,2,1,2,5,3,3,4,1,5,1,4,1,0,50,4,,1,7000
